data.programNumber,data.financial.obligations.values.year,data.financial.obligations.values.estimate,data.financial.obligations.values.actual
,,sum,sum
16.750,2024.0,900000000.0,0.0
16.751,2016.0,225000000.0,108000000.0
16.751,2017.0,0.0,68667870.0
16.751,2018.0,15000000.0,5553345.0
16.751,2019.0,0.0,0.0
16.751,2020.0,0.0,0.0
16.751,2021.0,0.0,0.0
16.752,2017.0,832000000.0,693323712.0
16.752,2018.0,896000000.0,815169216.0
16.752,2019.0,896000000.0,551810176.0
16.752,2020.0,896000000.0,791261504.0
16.752,2021.0,768000000.0,248577856.0
16.752,2022.0,768000000.0,0.0
16.752,2023.0,832000000.0,0.0
16.753,2021.0,0.0,0.0
16.753,2022.0,5600000000.0,10221344000.0
16.753,2023.0,12854856000.0,0.0
16.753,2024.0,0.0,0.0
16.754,2016.0,208000000.0,178606928.0
16.754,2017.0,224000000.0,205467280.0
16.754,2018.0,480000000.0,436448128.0
16.754,2019.0,480000000.0,430479616.0
16.754,2020.0,496000000.0,452281136.0
16.754,2021.0,512000000.0,399624784.0
16.754,2022.0,528000000.0,0.0
16.754,2023.0,528000000.0,0.0
16.756,2018.0,0.0,109351280.0
16.756,2019.0,120000000.0,108168130.0
16.756,2020.0,120000000.0,109145080.0
16.756,2021.0,125000000.0,0.0
16.756,2022.0,150000000.0,0.0
16.757,2017.0,0.0,19999716.0
16.757,2018.0,24000000.0,21717504.0
16.757,2019.0,24000000.0,32595444.0
16.757,2020.0,24000000.0,38213400.0
16.757,2021.0,42000000.0,0.0
16.757,2022.0,3000000.0,0.0
16.758,2018.0,0.0,110353236.0
16.758,2019.0,135000000.0,126409596.0
16.758,2020.0,162000000.0,147393624.0
16.758,2021.0,180000000.0,133923132.0
16.758,2022.0,198000000.0,0.0
16.758,2023.0,300000000.0,0.0
16.812,2016.0,2720000000.0,1925095440.0
16.812,2017.0,2720000000.0,1961801040.0
16.812,2018.0,3400000000.0,2760230200.0
16.812,2019.0,3500000000.0,2600702920.0
16.812,2020.0,3600000000.0,2778843080.0
16.812,2021.0,4000000000.0,5827150440.0
16.812,2022.0,4600000000.0,6547397200.0
16.812,2023.0,5000000000.0,0.0
16.812,2024.0,4680000000.0,0.0
16.813,2016.0,75000000.0,0.0
16.813,2017.0,375000000.0,168145200.0
16.813,2018.0,375000000.0,314896575.0
16.813,2019.0,375000000.0,239403045.0
16.813,2020.0,375000000.0,310880715.0
16.813,2021.0,375000000.0,646900005.0
16.813,2022.0,375000000.0,366078600.0
16.813,2023.0,375000000.0,0.0
16.813,2024.0,375000000.0,0.0
16.815,2016.0,0.0,396000000.0
16.815,2017.0,396000000.0,396000000.0
16.815,2018.0,396000000.0,462000000.0
16.815,2019.0,396000000.0,402600000.0
16.815,2020.0,198000000.0,198000000.0
16.815,2021.0,396000000.0,684286680.0
16.815,2022.0,0.0,0.0
16.815,2023.0,724680000.0,0.0
16.815,2024.0,0.0,0.0
16.816,2016.0,16000000.0,14191128.0
16.816,2017.0,0.0,14453144.0
16.816,2018.0,16000000.0,14648312.0
16.816,2019.0,16000000.0,14565120.0
16.816,2020.0,16000000.0,14616752.0
16.816,2021.0,16000000.0,14509680.0
16.816,2022.0,32000000.0,28776008.0
16.816,2023.0,40000000.0,0.0
16.816,2024.0,16000000.0,0.0
16.817,2017.0,1680000000.0,1403356032.0
16.817,2018.0,1680000000.0,1426640448.0
16.817,2019.0,1632000000.0,1567122336.0
16.817,2020.0,0.0,1488153216.0
16.817,2021.0,2112000000.0,1804800000.0
16.817,2022.0,0.0,0.0
16.817,2023.0,2400000000.0,0.0
16.818,2017.0,0.0,0.0
16.818,2018.0,0.0,1680280.0
16.818,2019.0,0.0,504363300.0
16.818,2020.0,560000000.0,509287450.0
16.818,2021.0,560000000.0,520175600.0
16.818,2022.0,560000000.0,0.0
16.818,2023.0,560000000.0,0.0
16.820,2017.0,240000000.0,106665184.0
16.820,2018.0,0.0,175014432.0
16.820,2019.0,192000000.0,174617984.0
16.820,2020.0,224000000.0,197960864.0
16.820,2021.0,256000000.0,322936512.0
16.820,2022.0,384000000.0,439253504.0
16.820,2023.0,480000000.0,0.0
16.820,2024.0,384000000.0,0.0
16.823,2018.0,0.0,10784232.0
16.823,2019.0,12000000.0,10981296.0
16.823,2020.0,12000000.0,10898016.0
16.823,2021.0,12000000.0,26378496.0
16.823,2022.0,12000000.0,0.0
16.823,2023.0,12000000.0,0.0
16.824,2016.0,0.0,0.0
16.824,2017.0,45000000.0,41549478.0
16.824,2018.0,48000000.0,0.0
16.824,2019.0,0.0,27333762.0
16.824,2020.0,0.0,13638141.0
16.824,2021.0,0.0,21535059.0
16.824,2022.0,30000000.0,1688223.0
16.824,2023.0,0.0,0.0
16.824,2024.0,30000000.0,0.0
16.825,2016.0,1200000000.0,1061688960.0
16.825,2017.0,1200000000.0,1083984960.0
16.825,2018.0,1076164320.0,1083160320.0
16.825,2019.0,3840000000.0,3485116800.0
16.825,2020.0,3840000000.0,3453537120.0
16.825,2021.0,3840000000.0,3282417120.0
16.825,2022.0,0.0,3252443520.0
16.825,2023.0,0.0,0.0
16.825,2024.0,0.0,0.0
16.827,2016.0,1512500000.0,1332353715.0
16.827,2017.0,1375000000.0,943331950.0
16.827,2018.0,1210000000.0,0.0
16.827,2019.0,1485000000.0,1485000000.0
16.827,2020.0,1540000000.0,1308484650.0
16.827,2021.0,1814999945.0,990000000.0
16.827,2022.0,1925000000.0,3107884835.0
16.827,2023.0,1925000000.0,0.0
16.827,2024.0,1925000000.0,0.0
16.828,2017.0,1440000000.0,1216316880.0
16.828,2018.0,1301088240.0,1306848240.0
16.828,2019.0,1440000000.0,275945400.0
16.828,2020.0,1620000000.0,1282086360.0
16.828,2021.0,1620000000.0,1079647920.0
16.828,2022.0,1800000000.0,3073372920.0
16.828,2023.0,1800000000.0,0.0
16.828,2024.0,1800000000.0,0.0
16.830,2018.0,0.0,291690720.0
16.830,2019.0,320000000.0,0.0
16.830,2020.0,320000000.0,290893600.0
16.830,2021.0,480000000.0,158640960.0
16.830,2022.0,1920000000.0,0.0
16.830,2023.0,320000000.0,0.0
16.831,2018.0,0.0,5082188160.0
16.831,2019.0,5600000000.0,5103039200.0
16.831,2020.0,5600000000.0,5102834240.0
16.831,2021.0,5600000000.0,9333319520.0
16.831,2022.0,5600000000.0,0.0
16.831,2023.0,5600000000.0,0.0
16.832,2018.0,0.0,1014686400.0
16.832,2019.0,560000000.0,501838400.0
16.832,2020.0,560000000.0,509342400.0
16.832,2021.0,560000000.0,0.0
16.832,2022.0,0.0,0.0
16.833,2016.0,120000000.0,230362350.0
16.833,2017.0,270000000.0,224700480.0
16.833,2018.0,285000000.0,259696242.0
16.833,2019.0,288000000.0,273452874.0
16.833,2020.0,288000000.0,262567278.0
16.833,2021.0,288000000.0,258222594.0
16.833,2022.0,300000000.0,488549616.0
16.833,2023.0,330000000.0,0.0
16.833,2024.0,600000000.0,0.0
16.834,2018.0,0.0,21677220.0
16.834,2019.0,36000000.0,38308152.0
16.834,2020.0,36000000.0,35245038.0
16.834,2021.0,39000000.0,0.0
16.834,2022.0,30000000.0,0.0
16.835,2016.0,189540000000.0,166889574072.0
16.835,2017.0,189540000000.0,151498033128.0
16.835,2018.0,189540000000.0,105003407808.0
16.835,2019.0,0.0,194860236168.0
16.835,2020.0,189540000000.0,167317302672.0
16.835,2021.0,294840000000.0,203421597912.0
16.835,2022.0,294840000000.0,519535508544.0
16.835,2023.0,294840000000.0,0.0
16.835,2024.0,294840000000.0,0.0
16.836,2018.0,0.0,65326536.0
16.836,2019.0,72000000.0,64817136.0
16.836,2020.0,90000000.0,65453364.0
16.836,2021.0,90000000.0,0.0
16.836,2022.0,1350000000.0,0.0
16.838,2019.0,0.0,51205503960.0
16.838,2020.0,64800000000.0,53530037640.0
16.838,2021.0,66600000000.0,76049699400.0
16.838,2022.0,68400000000.0,117315530280.0
16.838,2023.0,68400000000.0,0.0
16.838,2024.0,68400000000.0,0.0
16.839,2017.0,0.0,0.0
16.839,2018.0,54000000000.0,34144727040.0
16.839,2019.0,54000000000.0,44210293920.0
16.839,2020.0,54000000000.0,119110846320.0
16.839,2021.0,56880000000.0,52819014240.0
16.839,2022.0,59040000000.0,110765751120.0
16.839,2023.0,59040000000.0,0.0
16.839,2024.0,59040000000.0,0.0
16.840,2022.0,0.0,67443780.0
16.840,2023.0,75000000.0,0.0
16.840,2024.0,75000000.0,0.0
16.841,2018.0,0.0,5846811120.0
16.841,2019.0,8047200000.0,7690223040.0
16.841,2020.0,6338400000.0,6337956288.0
16.841,2021.0,4884000000.0,5619425136.0
16.841,2022.0,6240000000.0,0.0
16.841,2023.0,4200000000.0,0.0
16.842,2018.0,0.0,2450202048.0
16.842,2019.0,3024000000.0,2722819680.0
16.842,2020.0,3360000000.0,3056938416.0
16.842,2021.0,3360000000.0,3456647040.0
16.842,2022.0,4032000000.0,0.0
16.842,2023.0,5376000000.0,0.0
16.844,2018.0,0.0,0.0
16.844,2019.0,8000000.0,7242112.0
16.844,2020.0,8000000.0,7294868.0
16.844,2021.0,8000000.0,7224000.0
16.844,2022.0,8000000.0,6663920.0
16.844,2023.0,0.0,0.0
16.844,2024.0,8000000.0,0.0
16.888,2016.0,0.0,67033744.0
16.888,2017.0,68207560.0,0.0
16.888,2018.0,68000000.0,0.0
16.889,2016.0,0.0,12299577.0
16.889,2017.0,13650000.0,0.0
16.889,2018.0,10200000.0,0.0
16.922,2015.0,0.0,5785424000.0
16.922,2016.0,0.0,0.0
16.922,2017.0,0.0,0.0
17.002,2016.0,2103136000.0,2101975664.0
17.002,2017.0,2141640000.0,2140568752.0
17.002,2018.0,2183296000.0,2182072808.0
17.002,2019.0,2208000000.0,2206863232.0
17.002,2020.0,2306400000.0,2304762328.0
17.002,2021.0,2322960000.0,0.0
17.002,2022.0,2392328000.0,0.0
17.003,2016.0,213548000.0,213317666.0
17.003,2017.0,210357000.0,210.0
17.003,2018.0,209.0,209657080.0
17.003,2019.0,210000000.0,209781535.0
17.003,2020.0,210000000.0,209904333.0
17.003,2021.0,220324000.0,0.0
17.003,2022.0,233033000.0,0.0
17.004,2016.0,10795000.0,10749905.0
17.004,2017.0,10974000.0,10932451.0
17.004,2018.0,10798000.0,10749395.0
17.004,2019.0,10500000.0,10471504.0
17.004,2020.0,11200000.0,11144064.0
17.004,2021.0,11464000.0,0.0
17.004,2022.0,12375000.0,0.0
17.005,2016.0,343172000.0,342730224.0
17.005,2017.0,337376000.0,336.0
17.005,2018.0,328.0,331163872.0
17.005,2019.0,334000000.0,333669736.0
17.005,2020.0,334000000.0,333694300.0
17.005,2021.0,337348000.0,0.0
17.005,2022.0,359500000.0,0.0
17.150,2018.0,0.0,181000.0
17.150,2019.0,181000.0,181000000.0
17.150,2020.0,181000000.0,181000000.0
17.150,2021.0,181000000.0,181000000.0
17.150,2022.0,182500000.0,0.0
17.150,2023.0,182500000.0,0.0
17.201,2016.0,1524096000000.0,1524096000000.0
17.201,2017.0,1439424000000.0,1524096000000.0
17.201,2018.0,1524096000000.0,1524096000000.0
17.201,2019.0,1524096000000.0,1524096000000.0
17.201,2020.0,1524096000000.0,1524096000000.0
17.201,2021.0,1524096000000.0,1524096000000.0
17.201,2022.0,1524096000000.0,0.0
17.201,2023.0,2074464000000.0,0.0
17.207,2016.0,701064000000.0,686088000000.0
17.207,2017.0,686088000000.0,685152000000.0
17.207,2018.0,680472000000.0,676728000000.0
17.207,2019.0,672048000000.0,668304000000.0
17.207,2020.0,678600000000.0,678600000000.0
17.207,2021.0,678600000000.0,674856000000.0
17.207,2022.0,678600000000.0,0.0
17.207,2023.0,731016000000.0,0.0
17.225,2017.0,23009920000000.0,21357440000000.0
17.225,2018.0,20688000000000.0,19752960000000.0
17.225,2019.0,19002240000000.0,19178880000000.0
17.225,2020.0,217403520000000.0,314374400000000.0
17.225,2021.0,338725760000000.0,279992960000000.0
17.225,2022.0,39447040000000.0,0.0
17.225,2023.0,25042560000000.0,0.0
17.235,2016.0,17532000000.0,11412000000.0
17.235,2017.0,20412000000.0,20340000000.0
17.235,2018.0,14436000000.0,14364000000.0
17.235,2019.0,14364000000.0,14184000000.0
17.235,2020.0,14544000000.0,12564000000.0
17.235,2021.0,16380000000.0,16308000000.0
17.235,2022.0,14436000000.0,0.0
17.235,2023.0,14580000000.0,0.0
17.245,2016.0,25024000000.0,25024000000.0
17.245,2017.0,25024000000.0,25024000000.0
17.245,2018.0,25472000000.0,25472000000.0
17.245,2019.0,25664000000.0,25664000000.0
17.245,2020.0,26240000000.0,26240000000.0
17.245,2021.0,23680000000.0,23711040000.0
17.245,2022.0,14350080000.0,0.0
17.245,2023.0,17049600000.0,0.0
17.258,2016.0,951210000000.0,951210000000.0
17.258,2017.0,951210000000.0,951210000000.0
17.258,2018.0,986310000000.0,986310000000.0
17.258,2019.0,989820000000.0,989820000000.0
17.258,2020.0,1000350000000.0,1000350000000.0
17.258,2021.0,1008540000000.0,1007370000000.0
17.258,2022.0,1016730000000.0,0.0
17.258,2023.0,1049490000000.0,0.0
17.259,2018.0,0.0,7104000000.0
17.259,2019.0,7120000000.0,7152000000.0
17.259,2020.0,7192000000.0,7192000000.0
17.259,2021.0,7240000000.0,7224000000.0
17.259,2022.0,7320000000.0,0.0
17.259,2023.0,7552000000.0,0.0
17.261,2016.0,1360000000.0,1360000000.0
17.261,2017.0,2040000000.0,2040000000.0
17.261,2018.0,2040000000.0,2040000000.0
17.261,2019.0,4080000000.0,3740000000.0
17.261,2020.0,340000000.0,0.0
17.261,2021.0,4080000000.0,4080000000.0
17.261,2022.0,0.0,0.0
17.261,2023.0,4080000000.0,0.0
17.264,2016.0,17220000000.0,17010000000.0
17.264,2017.0,17010000000.0,17010000000.0
17.264,2018.0,18480000000.0,18270000000.0
17.264,2019.0,18690000000.0,18480000000.0
17.264,2020.0,19320000000.0,18690000000.0
17.264,2021.0,19740000000.0,19950000000.0
17.264,2022.0,19950000000.0,0.0
17.264,2023.0,20370000000.0,0.0
17.265,2016.0,5670000000.0,5670000000.0
17.265,2017.0,5580000000.0,5670000000.0
17.265,2018.0,6030000000.0,6030000000.0
17.265,2019.0,6030000000.0,6030000000.0
17.265,2020.0,6120000000.0,6120000000.0
17.265,2021.0,6210000000.0,6210000000.0
17.265,2022.0,6480000000.0,0.0
17.265,2023.0,7020000000.0,0.0
17.268,2016.0,189600000000.0,192600000000.0
17.268,2017.0,80400000000.0,69000000000.0
17.268,2018.0,0.0,0.0
17.268,2019.0,110400000000.0,110400000000.0
17.268,2020.0,59400000000.0,59400000000.0
17.268,2021.0,111000000000.0,111000000000.0
17.268,2022.0,0.0,0.0
17.268,2023.0,90000000000.0,0.0
17.270,2017.0,11376000000.0,11232000000.0
17.270,2018.0,12096000000.0,12528000000.0
17.270,2019.0,12672000000.0,12672000000.0
17.270,2020.0,12816000000.0,13104000000.0
17.270,2021.0,13104000000.0,12672000000.0
17.270,2022.0,13680000000.0,0.0
17.270,2023.0,13392000000.0,0.0
17.271,2016.0,216000000.0,216000000.0
17.271,2017.0,216000000.0,216000000.0
17.271,2018.0,216000000.0,216000000.0
17.271,2019.0,216000000.0,216000000.0
17.271,2020.0,252000000.0,252000000.0
17.271,2021.0,252000000.0,252000000.0
17.271,2022.0,264000000.0,0.0
17.271,2023.0,252000000.0,0.0
17.272,2016.0,1680000000.0,1680000000.0
17.272,2017.0,1680000000.0,1680000000.0
17.272,2018.0,1680000000.0,1680000000.0
17.272,2019.0,1960000000.0,1960000000.0
17.272,2020.0,1960000000.0,1960000000.0
17.272,2021.0,1960000000.0,1960000000.0
17.272,2022.0,2100000000.0,0.0
17.272,2023.0,2520000000.0,0.0
17.273,2016.0,24300000000.0,24300000000.0
17.273,2017.0,24300000000.0,24300000000.0
17.273,2018.0,24300000000.0,24786000000.0
17.273,2019.0,27216000000.0,27216000000.0
17.273,2020.0,26730000000.0,26730000000.0
17.273,2021.0,30618000000.0,30618000000.0
17.273,2022.0,31590000000.0,0.0
17.273,2023.0,39366000000.0,0.0
17.274,2016.0,31488000000.0,31488000000.0
17.274,2017.0,30720000000.0,30720000000.0
17.274,2018.0,32640000000.0,0.0
17.274,2019.0,33024000000.0,33024000000.0
17.274,2020.0,32640000000.0,32640000000.0
17.274,2021.0,34560000000.0,34176000000.0
17.274,2022.0,34560000000.0,0.0
17.274,2023.0,35712000000.0,0.0
17.277,2017.0,5280000000.0,5760000000.0
17.277,2018.0,7728000000.0,7632000000.0
17.277,2019.0,5712000000.0,5952000000.0
17.277,2020.0,21408000000.0,22512000000.0
17.277,2021.0,10512000000.0,11232000000.0
17.277,2022.0,14112000000.0,0.0
17.277,2023.0,11280000000.0,0.0
17.278,2016.0,61260000000.0,61260000000.0
17.278,2017.0,61200000000.0,61200000000.0
17.278,2018.0,62460000000.0,62460000000.0
17.278,2019.0,62640000000.0,62640000000.0
17.278,2020.0,63240000000.0,63240000000.0
17.278,2021.0,63840000000.0,63840000000.0
17.278,2022.0,64560000000.0,0.0
17.278,2023.0,69300000000.0,0.0
17.280,2016.0,7260000000.0,7260000000.0
17.280,2017.0,7260000000.0,0.0
17.280,2018.0,7260000000.0,7260000000.0
17.280,2019.0,0.0,0.0
17.280,2020.0,0.0,0.0
17.280,2021.0,6600000000.0,6600000000.0
17.280,2022.0,9240000000.0,0.0
17.280,2023.0,9900000000.0,0.0
17.281,2016.0,260000000.0,220000000.0
17.281,2017.0,240000000.0,200000000.0
17.281,2018.0,180000000.0,180000000.0
17.281,2019.0,200000000.0,220000000.0
17.281,2020.0,220000000.0,200000000.0
17.281,2021.0,280000000.0,220000000.0
17.281,2022.0,240000000.0,0.0
17.281,2023.0,260000000.0,0.0
17.285,2016.0,795564000000.0,129360000000.0
17.285,2017.0,646800000000.0,659736000000.0
17.285,2018.0,633864000000.0,633864000000.0
17.285,2019.0,1203048000000.0,1203048000000.0
17.285,2020.0,1617000000000.0,1591128000000.0
17.285,2021.0,1681680000000.0,1681680000000.0
17.285,2022.0,1811040000000.0,0.0
17.285,2023.0,2069760000000.0,0.0
17.287,2018.0,0.0,0.0
17.287,2019.0,136000000.0,136000000.0
17.287,2020.0,248000000.0,248000000.0
17.287,2021.0,16000000.0,16000000.0
17.287,2022.0,72000000.0,0.0
17.287,2023.0,160000000.0,0.0
17.289,2021.0,0.0,0.0
17.289,2022.0,12420540000.0,45420540000.0
17.289,2023.0,71716872810.0,0.0
17.289,2024.0,0.0,0.0
17.290,2022.0,0.0,0.0
17.290,2023.0,8000000.0,0.0
17.290,2024.0,8000000.0,0.0
17.302,2016.0,132265000.0,119491000.0
17.302,2017.0,128714000.0,111233689.0
17.302,2018.0,118004000.0,110774000.0
17.302,2019.0,114959000.0,0.0
17.302,2020.0,0.0,2000000.0
17.302,2021.0,2000000.0,100861000.0
17.302,2022.0,103558000.0,0.0
17.302,2023.0,102728000.0,0.0
17.307,2016.0,232704850.0,275988029.0
17.307,2017.0,271215000.0,270444012.0
17.307,2018.0,244480000.0,249862000.0
17.307,2019.0,236909000.0,0.0
17.307,2020.0,235254000.0,34677000.0
17.307,2021.0,40687000.0,176357000.0
17.307,2022.0,223288000.0,0.0
17.307,2023.0,230199000.0,0.0
17.309,2016.0,2192022.0,2192022.0
17.309,2017.0,2123928.0,2123928.0
17.309,2018.0,2235168.0,2235168.0
17.309,2019.0,2290788.0,0.0
17.309,2020.0,2653236.0,2653236000.0
17.309,2021.0,2399598000.0,0.0
17.309,2022.0,2783916000.0,0.0
17.310,2016.0,1015100284.0,1110137484.0
17.310,2017.0,1115633048.0,1245989269.0
17.310,2018.0,1295310000.0,1366409000.0
17.310,2019.0,1418801000.0,0.0
17.310,2020.0,1459938000.0,1708205000.0
17.310,2021.0,1842780000.0,1581305000.0
17.310,2022.0,1801553000.0,0.0
17.310,2023.0,1889584000.0,0.0
17.401,2016.0,0.0,0.0
17.401,2017.0,0.0,0.0
17.401,2018.0,0.0,0.0
17.401,2021.0,0.0,279126848.0
17.401,2022.0,275017600.0,0.0
17.401,2023.0,0.0,0.0
17.502,2021.0,0.0,588249000.0
17.502,2022.0,318249000.0,0.0
17.502,2023.0,372249000.0,0.0
17.503,2019.0,0.0,2456400000.0
17.503,2020.0,2605800000.0,2605800000.0
17.503,2021.0,3025800000.0,3025800000.0
17.503,2022.0,2712000000.0,0.0
17.503,2023.0,2881800000.0,0.0
17.504,2019.0,0.0,1666000000.0
17.504,2020.0,1722000000.0,1722000000.0
17.504,2021.0,1722000000.0,1722000000.0
17.504,2022.0,1768480000.0,0.0
17.504,2023.0,1778000000.0,0.0
17.600,2021.0,0.0,10537000.0
17.600,2022.0,10537000.0,0.0
17.600,2023.0,10537000.0,0.0
17.601,2016.0,1849014000.0,933174000.0
17.601,2017.0,927504000.0,1304100000.0
17.601,2018.0,1342386000.0,13422942000.0
17.601,2019.0,1610172000.0,0.0
17.601,2020.0,1610172000.0,0.0
17.601,2021.0,0.0,1688718402.0
17.601,2022.0,1583516898.0,0.0
17.601,2023.0,1728000000.0,0.0
17.602,2016.0,52400000.0,52400000.0
17.602,2017.0,52000000.0,67476000.0
17.602,2018.0,64044000.0,0.0
17.602,2019.0,64044000.0,0.0
17.603,2015.0,16000000.0,16000000.0
17.603,2016.0,16000000.0,1600000.0
17.603,2017.0,4000000.0,4000000.0
17.603,2018.0,4000000.0,4000000.0
17.603,2019.0,6400000.0,0.0
17.603,2020.0,6400000.0,0.0
17.603,2021.0,0.0,16000000.0
17.603,2022.0,16000000.0,0.0
17.603,2023.0,16000000.0,0.0
17.604,2016.0,1500000.0,1500000.0
17.604,2017.0,1500000.0,1500000.0
17.604,2018.0,0.0,0.0
17.604,2019.0,0.0,0.0
17.604,2020.0,0.0,0.0
17.700,2016.0,37283400000.0,36316614600.0
17.700,2017.0,35689500000.0,0.0
17.700,2018.0,9213750000.0,0.0
17.700,2020.0,0.0,55912500000.0
17.700,2021.0,47407500000.0,0.0
17.700,2022.0,63000000000.0,0.0
17.701,2018.0,0.0,1403190.0
17.701,2019.0,1500000.0,0.0
17.701,2020.0,1500000.0,0.0
17.720,2022.0,0.0,4714645920.0
17.720,2023.0,5625956880.0,0.0
17.720,2024.0,6394281840.0,0.0
17.791,2016.0,96000000.0,0.0
17.791,2017.0,94509408.0,94509408.0
17.791,2018.0,0.0,0.0
17.791,2019.0,0.0,0.0
17.801,2016.0,689176488.0,665951016.0
17.801,2017.0,698616408.0,698616408.0
17.801,2018.0,690472344.0,1067404710.0
17.801,2019.0,1072500000.0,1072500000.0
17.801,2020.0,1080000000.0,1043241444.0
17.801,2021.0,1034417298.0,1062000000.0
17.801,2022.0,1098000000.0,0.0
17.801,2023.0,1098000000.0,0.0
17.805,2016.0,342981000.0,342981000.0
17.805,2017.0,405000000.0,405000000.0
17.805,2018.0,450000000.0,449865756.0
17.805,2019.0,450000000.0,449914932.0
17.805,2020.0,495000000.0,0.0
17.805,2021.0,495000000.0,522000000.0
17.805,2022.0,540000000.0,0.0
17.805,2023.0,567000000.0,0.0
17.807,2016.0,28000000.0,0.0
17.807,2017.0,29200000.0,0.0
17.807,2018.0,32146000.0,38998864.0
17.807,2019.0,46758000.0,41754580.0
17.807,2020.0,58758000.0,58758000.0
17.807,2021.0,62758000.0,62758000.0
17.807,2022.0,64758000.0,0.0
17.807,2023.0,64758000.0,0.0
19.009,2017.0,0.0,627465324.0
19.009,2018.0,627465324.0,632273772.0
19.009,2019.0,632273772.0,643447020.0
19.009,2020.0,643447020.0,562905132.0
19.009,2021.0,562905132.0,597846240.0
19.009,2022.0,597846240.0,680708628.0
19.009,2023.0,680708628.0,0.0
19.009,2024.0,680708628.0,0.0
19.010,2016.0,132000000.0,143785392.0
19.010,2017.0,143785392.0,137263380.0
19.010,2018.0,137263380.0,164706600.0
19.010,2019.0,164706600.0,147438000.0
19.010,2020.0,147438000.0,142740600.0
19.010,2021.0,142740600.0,149737800.0
19.010,2022.0,149737800.0,142979988.0
19.010,2023.0,142979988.0,0.0
19.010,2024.0,142979988.0,0.0
19.011,2016.0,500640000.0,435600000.0
19.011,2017.0,435600000.0,478200000.0
19.011,2018.0,478200000.0,455640000.0
19.011,2019.0,455640000.0,531024000.0
19.011,2020.0,531024000.0,540047616.0
19.011,2021.0,540047616.0,534800448.0
19.011,2022.0,534800448.0,542664000.0
19.011,2023.0,542664000.0,0.0
19.011,2024.0,542664000.0,0.0
19.012,2016.0,4599984.0,4600000.0
19.012,2017.0,4600000.0,4600000.0
19.012,2018.0,4600000.0,4680000.0
19.012,2019.0,4680000.0,4799960.0
19.012,2020.0,4799960.0,4799960.0
19.012,2021.0,5600000.0,5997008.0
19.012,2022.0,5997000.0,6000000.0
19.012,2023.0,6000000.0,0.0
19.012,2024.0,6000000.0,0.0
19.013,2020.0,0.0,433200000.0
19.013,2021.0,727917600.0,727917600.0
19.013,2022.0,727917600.0,727917600.0
19.013,2023.0,727917600.0,0.0
19.013,2024.0,727917480.0,0.0
19.015,2016.0,141432104.0,139800056.0
19.015,2017.0,139800056.0,139798904.0
19.015,2018.0,139798904.0,139800000.0
19.015,2019.0,139800000.0,139800000.0
19.015,2020.0,139800000.0,139800000.0
19.015,2021.0,139800000.0,176800000.0
19.015,2022.0,176800000.0,163800000.0
19.015,2023.0,163800000.0,0.0
19.015,2024.0,163800000.0,0.0
19.017,2016.0,0.0,235286520000.0
19.017,2017.0,2982000000.0,0.0
19.017,2018.0,0.0,0.0
19.017,2022.0,0.0,149394885.78
19.017,2023.0,513996895440.0,0.0
19.017,2024.0,513996895860.0,0.0
19.018,2016.0,0.0,52847676.0
19.018,2017.0,53000000.0,0.0
19.018,2018.0,53000000.0,40248718.0
19.018,2019.0,43450186.0,0.0
19.018,2020.0,0.0,27357741.0
19.018,2021.0,30000000.0,15532315.0
19.018,2022.0,20000000.0,59647835.0
19.018,2023.0,0.0,0.0
19.018,2024.0,0.0,0.0
19.019,2014.0,0.0,0.0
19.019,2015.0,0.0,0.0
19.019,2016.0,0.0,0.0
19.019,2017.0,0.0,0.0
19.019,2018.0,0.0,4152320000.0
19.019,2019.0,1438646240.0,0.0
19.019,2020.0,0.0,2879999920.0
19.019,2021.0,0.0,0.0
19.019,2022.0,0.0,0.0
19.019,2023.0,0.0,0.0
19.020,2020.0,0.0,441000000.0
19.020,2021.0,751802400.0,751802400.0
19.020,2022.0,751802400.0,751802400.0
19.020,2023.0,751802400.0,0.0
19.020,2024.0,751802400.0,0.0
19.021,2017.0,0.0,0.0
19.021,2018.0,0.0,1479390120.0
19.021,2019.0,244377576.0,0.0
19.021,2020.0,0.0,1479389976.0
19.021,2021.0,1281899736.0,13464000000.0
19.021,2022.0,0.0,0.0
19.021,2023.0,0.0,0.0
19.021,2024.0,0.0,0.0
19.022,2016.0,17896064.0,22453488.0
19.022,2017.0,22453488.0,55113184.0
19.022,2018.0,55113184.0,81780800.0
19.022,2019.0,81780800.0,123661776.0
19.022,2020.0,123661776.0,205144624.0
19.022,2021.0,205144624.0,1366918112.0
19.022,2022.0,1366918112.0,164879248.0
19.022,2023.0,164879248.0,0.0
19.022,2024.0,164879248.0,0.0
19.023,2015.0,69000000.0,72000000.0
19.023,2016.0,69000000.0,0.0
19.023,2017.0,7200000.0,0.0
19.023,2018.0,72000000.0,74268792.0
19.023,2019.0,6645276.0,0.0
19.023,2020.0,0.0,0.0
19.023,2021.0,0.0,0.0
19.023,2022.0,0.0,0.0
19.023,2023.0,0.0,0.0
19.024,2018.0,0.0,27396000.0
19.024,2019.0,21409600.0,0.0
19.024,2020.0,0.0,49569760.0
19.024,2021.0,62480000.0,0.0
19.024,2022.0,0.0,0.0
19.025,2016.0,103500000.0,0.0
19.025,2017.0,103500000.0,0.0
19.025,2018.0,0.0,77345838.0
19.025,2019.0,3799476.0,0.0
